Order_Id,Order_Date,Order_Status,Order_Region,Market,ISO3,Customer_Segment,Product_Id,Product_Name,Category_Name,Product_Price,Shipping_Date,Shipping_Mode,Shipment(real),Shipment(scheduled),Delivery_Status,Payment_Type,Item_Price,Item_Quantity,Sales,Profit_Capped,Year,GDP,Population,Delay_Days,Delivery_Quality,GDP_per_capita,Profit_Margin
27729,2016-02-09,COMPLETE,Oceania,Pacific Asia,AUS,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-02-14,Standard Class,5,4,Late delivery,DEBIT,130,1,129.99001,41.05,2016,1211588128417.61,24190907.0,1,Slight Delay,50084.444060638576,31.579349828498355
18904,2015-10-03,COMPLETE,Southern Europe,Europe,ESP,Home Office,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-10-08,Standard Class,5,4,Late delivery,DEBIT,50,3,149.94,51.01,2015,1206164777553.12,46422303.0,1,Slight Delay,25982.441619777463,34.020274776577295
55718,2017-03-24,CLOSED,Central America,LATAM,HND,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-03-26,First Class,2,1,Late delivery,CASH,50,2,100.0,-70.37,2017,23136247990.5977,9588137.0,1,Slight Delay,2413.0076562941995,-70.37
62254,2017-06-27,COMPLETE,Western Europe,Europe,NLD,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-07-02,Standard Class,5,4,Late delivery,DEBIT,400,1,399.98001,4.4,2017,848233537845.884,17131296.0,1,Slight Delay,49513.68173463841,1.100054975247388
11814,2015-06-22,COMPLETE,Western Europe,Europe,DEU,Consumer,703,Top Flite Women's 2014 XL Hybrid,Golf Apparel,19.99,2015-06-27,Standard Class,5,4,Late delivery,DEBIT,20,5,99.95,2.2,2015,3425099578746.09,81686611.0,1,Slight Delay,41929.754911072145,2.2011005502751377
53249,2017-02-16,COMPLETE,Central America,LATAM,MEX,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-02-21,Standard Class,5,4,Late delivery,DEBIT,60,3,179.97,48.55,2017,1190721475906.0,123400057.0,1,Slight Delay,9649.278167724024,26.976718341945876
15903,2015-08-21,PENDING_PAYMENT,Western Europe,Europe,DEU,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2015-08-21,Same Day,0,0,Shipping on time,PAYMENT,40,3,119.97,-70.35,2015,3425099578746.09,81686611.0,0,On Time,41929.754911072145,-58.639659914978736
66584,2017-08-29,COMPLETE,Northern Europe,Europe,SWE,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2017-09-03,Standard Class,5,4,Late delivery,DEBIT,300,1,299.98001,73.95,2017,535172356784.769,10057698.0,1,Slight Delay,53210.22333189652,24.65164262111999
9764,2015-05-23,PROCESSING,Central America,LATAM,MEX,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-05-28,Standard Class,5,4,Late delivery,TRANSFER,60,3,179.97,47.32,2015,1213294467716.88,121072306.0,1,Slight Delay,10021.23861188272,26.293271100739013
23512,2015-12-10,ON_HOLD,Southeast Asia,Pacific Asia,PHL,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-12-13,Standard Class,3,4,Advance shipping,DEBIT,50,2,99.96,6.47,2015,306445871242.322,105312992.0,-1,Early,2909.8581801030023,6.472589035614246
63765,2017-07-19,COMPLETE,Western Europe,Europe,FRA,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2017-07-25,Standard Class,6,4,Late delivery,DEBIT,100,1,99.99,2.94,2017,2588868323334.71,66918020.0,2,Slight Delay,38687.16264071636,2.9402940294029403
15108,2015-08-09,COMPLETE,Western Europe,Europe,FRA,Home Office,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-08-11,First Class,2,1,Late delivery,DEBIT,50,1,50.0,6.13,2015,2442483452642.5,66548272.0,1,Slight Delay,36702.43237333796,12.26
26057,2016-01-16,PENDING_PAYMENT,Southeast Asia,Pacific Asia,PHL,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2016-01-19,Standard Class,3,4,Advance shipping,PAYMENT,100,4,399.95999,67.89,2016,318627003016.731,106735719.0,-1,Early,2985.1956402404617,16.97419784413936
64440,2017-07-29,SUSPECTED_FRAUD,Western Europe,Europe,DEU,Corporate,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2017-08-04,Standard Class,6,4,Shipping canceled,TRANSFER,100,1,99.99,-18.42,2017,3765351626105.89,82657002.0,2,Slight Delay,45553.93414953388,-18.421842184218423
52640,2017-02-07,PENDING,South America,LATAM,ARG,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-02-13,Standard Class,6,4,Late delivery,TRANSFER,50,5,250.0,52.5,2017,643628393281.364,44288894.0,2,Slight Delay,14532.500930851062,21.0
17905,2015-09-19,COMPLETE,Western Europe,Europe,DEU,Home Office,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-09-25,Standard Class,6,4,Late delivery,DEBIT,130,1,129.99001,17.05,2015,3425099578746.09,81686611.0,2,Slight Delay,41929.754911072145,13.116392559705165
57316,2017-04-16,COMPLETE,Caribbean,LATAM,DOM,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2017-04-18,First Class,2,1,Late delivery,DEBIT,100,2,199.98,-39.03,2017,79070274743.1658,10666843.0,1,Slight Delay,7412.715715715119,-19.516951695169517
14023,2015-07-24,COMPLETE,Northern Europe,Europe,GBR,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-07-28,Standard Class,4,4,Shipping on time,DEBIT,130,1,129.99001,40.98,2015,2945579890258.46,65088000.0,0,On Time,45255.34492162088,31.525499536464373
11209,2015-06-13,COMPLETE,Western Europe,Europe,BEL,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-06-18,Second Class,5,2,Late delivery,DEBIT,60,5,299.95001,22.18,2015,461044767544.531,11274196.0,3,Slight Delay,40893.804537772005,7.3945655144335545
23345,2015-12-07,PAYMENT_REVIEW,Oceania,Pacific Asia,AUS,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-12-13,Standard Class,6,4,Late delivery,PAYMENT,400,1,399.98001,10.2,2015,1356805839935.9,23815995.0,2,Slight Delay,56970.3613028093,2.550127442618945
65790,2017-08-18,PENDING_PAYMENT,Northern Europe,Europe,GBR,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-08-24,Standard Class,6,4,Late delivery,PAYMENT,60,1,59.99,13.94,2017,2699118387873.1,65966000.0,2,Slight Delay,40916.81150703545,23.2372062010335
45231,2016-10-22,PENDING_PAYMENT,Eastern Europe,Europe,RUS,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-10-24,Second Class,2,2,Shipping on time,PAYMENT,130,1,129.99001,44.59,2016,1276786350881.14,145015460.0,0,On Time,8804.484369329586,34.302636025645356
47727,2016-11-27,COMPLETE,West Asia,Pacific Asia,IRQ,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2016-11-29,First Class,2,1,Late delivery,DEBIT,200,1,199.99001,77.44,2016,166743557747.671,38469627.0,1,Slight Delay,4334.420964041866,38.72193416061132
54252,2017-03-02,COMPLETE,Central America,LATAM,MEX,Consumer,116,Nike Men's Comfort 2 Slide,Tennis & Racquet,44.99,2017-03-05,Standard Class,3,4,Advance shipping,DEBIT,45,2,89.98,32.39,2017,1190721475906.0,123400057.0,-1,Early,9649.278167724024,35.99688819737719
7576,2015-04-21,PENDING_PAYMENT,South America,LATAM,VEN,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-04-22,Same Day,1,0,Late delivery,PAYMENT,50,2,99.96,38.38,2015,125449241571.391,30573972.0,1,Slight Delay,4103.138498700496,38.395358143257305
19582,2015-10-13,COMPLETE,Southern Europe,Europe,ESP,Consumer,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2015-10-16,Standard Class,3,4,Advance shipping,DEBIT,100,2,199.98,59.83,2015,1206164777553.12,46422303.0,-1,Early,25982.441619777463,29.917991799179916
57843,2017-04-24,COMPLETE,Central America,LATAM,PAN,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-04-28,Standard Class,4,4,Shipping on time,DEBIT,400,1,399.98001,91.0,2017,64327688826.3137,4098707.0,0,On Time,15694.629751849472,22.75113698807098
58555,2017-05-04,CLOSED,Central America,LATAM,MEX,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2017-05-06,First Class,2,1,Late delivery,CASH,130,1,129.99001,36.03,2017,1190721475906.0,123400057.0,1,Slight Delay,9649.278167724024,27.717514599775782
16667,2015-09-01,PROCESSING,Western Europe,Europe,FRA,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-09-04,Standard Class,3,4,Advance shipping,TRANSFER,130,1,129.99001,61.1,2015,2442483452642.5,66548272.0,-1,Early,36702.43237333796,47.003612046802665
34538,2016-05-19,PROCESSING,South of  USA,USCA,USA,Corporate,771,Clicgear Rovic Cooler Bag,Golf Gloves,39.99,2016-05-23,Second Class,4,2,Late delivery,TRANSFER,40,4,159.96001,13.37,2016,18695110842000.0,324353340.0,2,Slight Delay,57638.10183671918,8.3583390623694
20348,2015-10-25,COMPLETE,Oceania,Pacific Asia,AUS,Consumer,793,Hirzl Women's Hybrid Golf Glove,Golf Balls,14.99,2015-10-29,Second Class,4,2,Late delivery,DEBIT,15,3,44.97,2.93,2015,1356805839935.9,23815995.0,2,Slight Delay,56970.3613028093,6.515454747609518
22080,2015-11-19,PENDING_PAYMENT,South Asia,Pacific Asia,BGD,Home Office,278,Under Armour Men's Compression EV SL Slide,Electronics,44.99,2015-11-25,Standard Class,6,4,Late delivery,PAYMENT,45,2,89.98,39.74,2015,195146608978.131,159383179.0,2,Slight Delay,1224.3864766816516,44.16537008224049
54665,2017-03-08,PENDING_PAYMENT,South America,LATAM,PER,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-03-10,First Class,2,1,Late delivery,PAYMENT,400,1,399.98001,170.99,2017,211007984080.911,31324637.0,1,Slight Delay,6736.166937254884,42.74963641307974
1142,2015-01-17,PENDING_PAYMENT,Central America,LATAM,MEX,Corporate,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2015-01-20,Standard Class,3,4,Advance shipping,PAYMENT,40,3,119.97,41.37,2015,1213294467716.88,121072306.0,-1,Early,10021.23861188272,34.4836209052263
74666,2017-12-25,PROCESSING,Oceania,Pacific Asia,AUS,Consumer,1352,Industrial consumer electronics,Consumer Electronics,252.88,2017-12-27,Standard Class,2,4,Advance shipping,TRANSFER,253,1,252.88,74.79,2017,1330890554614.09,24592588.0,-2,Early,54117.54771860896,29.5752926289149
17267,2015-09-10,COMPLETE,Southern Europe,Europe,ITA,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2015-09-13,Standard Class,3,4,Advance shipping,DEBIT,50,5,250.0,45.12,2015,1845428048839.1,60229605.0,-1,Early,30639.882975143206,18.048000000000002
16075,2015-08-23,SUSPECTED_FRAUD,Western Europe,Europe,FRA,Consumer,278,Under Armour Men's Compression EV SL Slide,Electronics,44.99,2015-08-29,Standard Class,6,4,Shipping canceled,TRANSFER,45,2,89.98,26.19,2015,2442483452642.5,66548272.0,2,Slight Delay,36702.43237333796,29.106468104023115
7655,2015-04-22,COMPLETE,Central America,LATAM,MEX,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-04-24,First Class,2,1,Late delivery,DEBIT,200,1,199.99001,52.92,2015,1213294467716.88,121072306.0,1,Slight Delay,10021.23861188272,26.461321743021067
17720,2015-09-16,CLOSED,Southern Europe,Europe,ITA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-09-18,First Class,2,1,Late delivery,CASH,60,2,119.98,8.82,2015,1845428048839.1,60229605.0,1,Slight Delay,30639.882975143206,7.351225204200699
7396,2015-04-18,COMPLETE,Central America,LATAM,MEX,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-04-20,Standard Class,2,4,Advance shipping,DEBIT,400,1,399.98001,137.21,2015,1213294467716.88,121072306.0,-2,Early,10021.23861188272,34.3042143531123
33465,2016-05-03,COMPLETE,East of USA,USCA,USA,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-05-09,Standard Class,6,4,Late delivery,DEBIT,50,1,50.0,-84.15,2016,18695110842000.0,324353340.0,2,Slight Delay,57638.10183671918,-168.3
64867,2017-08-04,COMPLETE,Western Europe,Europe,FRA,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-08-06,First Class,2,1,Late delivery,DEBIT,50,2,100.0,38.0,2017,2588868323334.71,66918020.0,1,Slight Delay,38687.16264071636,38.0
19887,2015-10-18,ON_HOLD,Western Europe,Europe,FRA,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-10-21,Standard Class,3,4,Advance shipping,DEBIT,50,5,249.89999,61.73,2015,2442483452642.5,66548272.0,-1,Early,36702.43237333796,24.70188174077158
65231,2017-08-10,PENDING_PAYMENT,Northern Europe,Europe,SWE,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-08-12,Standard Class,2,4,Advance shipping,PAYMENT,50,4,200.0,56.0,2017,535172356784.769,10057698.0,-2,Early,53210.22333189652,28.000000000000004
33885,2016-05-09,PENDING_PAYMENT,West of USA,USCA,USA,Home Office,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-05-15,Standard Class,6,4,Late delivery,PAYMENT,50,2,100.0,28.0,2016,18695110842000.0,324353340.0,2,Slight Delay,57638.10183671918,28.000000000000004
53919,2017-02-26,COMPLETE,South America,LATAM,COL,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-03-03,Standard Class,5,4,Late delivery,DEBIT,400,1,399.98001,106.41,2017,311866875156.879,48131078.0,1,Slight Delay,6479.532312924282,26.60382952638058
26252,2016-01-19,COMPLETE,Eastern Asia,Pacific Asia,CHN,Corporate,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2016-01-22,Second Class,3,2,Late delivery,DEBIT,40,5,199.95,24.24,2016,11456024084962.0,1387790000.0,1,Slight Delay,8254.868593203582,12.123030757689422
38598,2016-07-17,SUSPECTED_FRAUD,US Center,USCA,USA,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-07-21,Standard Class,4,4,Shipping canceled,TRANSFER,60,1,59.99,3.51,2016,18695110842000.0,324353340.0,0,On Time,57638.10183671918,5.850975162527088
916,2015-01-14,PENDING,Central America,LATAM,MEX,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-01-16,Standard Class,2,4,Advance shipping,TRANSFER,50,3,149.94,41.74,2015,1213294467716.88,121072306.0,-2,Early,10021.23861188272,27.837801787381622
17205,2015-09-09,CLOSED,Northern Europe,Europe,GBR,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2015-09-15,Standard Class,6,4,Late delivery,CASH,40,3,119.97,50.22,2015,2945579890258.46,65088000.0,2,Slight Delay,45255.34492162088,41.86046511627907
57353,2017-04-17,COMPLETE,Central America,LATAM,HND,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-04-17,Same Day,0,0,Shipping on time,DEBIT,60,5,299.95001,-43.02,2017,23136247990.5977,9588137.0,0,On Time,2413.0076562941995,-14.342389920240375
13199,2015-07-12,PROCESSING,Western Europe,Europe,FRA,Consumer,905,Team Golf Texas Longhorns Putter Grip,Accessories,24.99,2015-07-14,First Class,2,1,Late delivery,TRANSFER,25,3,74.97,29.25,2015,2442483452642.5,66548272.0,1,Slight Delay,36702.43237333796,39.015606242497
48112,2016-12-03,COMPLETE,West Asia,Pacific Asia,TUR,Corporate,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2016-12-06,Standard Class,3,4,Advance shipping,DEBIT,200,1,199.99001,75.2,2016,,,-1,Early,,37.60187821381678
5919,2015-03-28,SUSPECTED_FRAUD,South America,LATAM,BRA,Consumer,565,adidas Youth Germany Black/Red Away Match Soc,Girls' Apparel,70.0,2015-04-02,Standard Class,5,4,Shipping canceled,TRANSFER,70,5,350.0,102.38,2015,1802211999456.42,201675532.0,1,Slight Delay,8936.195588944423,29.251428571428573
23744,2015-12-13,CANCELED,Southeast Asia,Pacific Asia,MYS,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-12-15,First Class,2,1,Shipping canceled,TRANSFER,50,2,99.96,37.58,2015,301355266964.947,31232798.0,1,Slight Delay,9648.679793752293,37.595038015206086
34060,2016-05-12,PROCESSING,East of USA,USCA,USA,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-05-18,Standard Class,6,4,Late delivery,TRANSFER,130,1,129.99001,49.14,2016,18695110842000.0,324353340.0,2,Slight Delay,57638.10183671918,37.80290500785406
13555,2015-07-17,PENDING,Western Europe,Europe,FRA,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-07-23,Standard Class,6,4,Late delivery,TRANSFER,60,5,299.95001,-404.93,2015,2442483452642.5,66548272.0,2,Slight Delay,36702.43237333796,-134.99916202703244
22521,2015-11-25,COMPLETE,Oceania,Pacific Asia,AUS,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-11-27,Second Class,2,2,Shipping on time,DEBIT,130,1,129.99001,58.03,2015,1356805839935.9,23815995.0,0,On Time,56970.3613028093,44.64189209616954
11225,2015-06-13,PENDING_PAYMENT,Northern Europe,Europe,SWE,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2015-06-19,Standard Class,6,4,Late delivery,PAYMENT,300,1,299.98001,-3.24,2015,501602351911.6,9799186.0,2,Slight Delay,51188.16521204924,-1.080071968795521
34953,2016-05-25,SUSPECTED_FRAUD,East of USA,USCA,USA,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-05-29,Second Class,4,2,Shipping canceled,TRANSFER,400,1,399.98001,184.23,2016,18695110842000.0,324353340.0,2,Slight Delay,57638.10183671918,46.05980183859688
20482,2015-10-26,PENDING_PAYMENT,Eastern Asia,Pacific Asia,CHN,Corporate,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-10-29,Second Class,3,2,Late delivery,PAYMENT,130,1,129.99001,61.1,2015,11280814787468.9,1379860000.0,1,Slight Delay,8175.33285077392,47.003612046802665
53054,2017-02-13,COMPLETE,South America,LATAM,BRA,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-02-15,First Class,2,1,Late delivery,DEBIT,400,1,399.98001,99.0,2017,2063514688805.78,204703445.0,1,Slight Delay,10080.507872282169,24.75123694306623
44055,2016-10-05,PENDING_PAYMENT,West Asia,Pacific Asia,TUR,Consumer,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-10-11,Standard Class,6,4,Late delivery,PAYMENT,50,2,99.96,29.39,2016,,,2,Slight Delay,,29.401760704281717
33546,2016-05-04,PROCESSING,West of USA,USCA,USA,Consumer,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.98,2016-05-06,First Class,2,1,Late delivery,TRANSFER,300,1,299.98001,-31.12,2016,18695110842000.0,324353340.0,1,Slight Delay,57638.10183671918,-10.374024589171793
48363,2016-12-06,COMPLETE,Eastern Europe,Europe,CZE,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2016-12-10,Second Class,4,2,Late delivery,DEBIT,50,5,250.0,98.4,2016,198160659303.939,10566332.0,2,Slight Delay,18753.968671809573,39.36
25811,2016-01-12,COMPLETE,South Asia,Pacific Asia,BGD,Consumer,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2016-01-14,Standard Class,2,4,Advance shipping,DEBIT,40,1,39.99,13.77,2016,265224515675.034,160811932.0,-2,Early,1649.2838085860071,34.433608402100525
7904,2015-04-26,PENDING_PAYMENT,Caribbean,LATAM,DOM,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2015-04-28,First Class,2,1,Late delivery,PAYMENT,400,1,399.98001,184.23,2015,70966782572.4386,10434829.0,1,Slight Delay,6800.953093954736,46.05980183859688
36614,2016-06-18,COMPLETE,South of  USA,USCA,USA,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2016-06-23,Standard Class,5,4,Late delivery,DEBIT,130,1,129.99001,14.62,2016,18695110842000.0,324353340.0,1,Slight Delay,57638.10183671918,11.247018136239854
55128,2017-03-15,ON_HOLD,Central America,LATAM,HND,Consumer,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2017-03-19,Standard Class,4,4,Shipping on time,DEBIT,60,4,239.96001,64.93,2017,23136247990.5977,9588137.0,0,On Time,2413.0076562941995,27.058675318441605
6794,2015-04-10,COMPLETE,South America,LATAM,VEN,Consumer,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.99,2015-04-15,Second Class,5,2,Late delivery,DEBIT,130,1,129.99001,62.42,2015,125449241571.391,30573972.0,3,Slight Delay,4103.138498700496,48.019074696586294
59979,2017-05-25,PROCESSING,Central America,LATAM,HND,Home Office,78,Nike Kids' Grade School KD VI Basketball Shoe,Lacrosse,99.99,2017-05-30,Standard Class,5,4,Late delivery,TRANSFER,100,2,199.98,-72.55,2017,23136247990.5977,9588137.0,1,Slight Delay,2413.0076562941995,-36.27862786278628
16508,2015-08-29,PENDING_PAYMENT,Western Europe,Europe,DEU,Corporate,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2015-09-02,Standard Class,4,4,Shipping on time,PAYMENT,200,1,199.99001,55.8,2015,3425099578746.09,81686611.0,0,On Time,41929.754911072145,27.901393674614045
58832,2017-05-08,COMPLETE,Caribbean,LATAM,TTO,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-05-11,Second Class,3,2,Late delivery,DEBIT,50,1,50.0,13.1,2017,23830750900.6899,1356633.0,1,Slight Delay,17566.099970065523,26.200000000000003
64527,2017-07-30,COMPLETE,Western Europe,Europe,AUT,Consumer,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2017-08-02,Standard Class,3,4,Advance shipping,DEBIT,400,1,399.98001,158.39,2017,414926138132.691,8797566.0,-1,Early,47163.74257751417,39.59947898396222
19931,2015-10-18,SUSPECTED_FRAUD,Southern Europe,Europe,ESP,Corporate,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2015-10-20,Standard Class,2,4,Shipping canceled,TRANSFER,40,5,199.95,-25.64,2015,1206164777553.12,46422303.0,-2,Early,25982.441619777463,-12.823205801450364
64768,2017-08-03,PENDING_PAYMENT,Western Europe,Europe,DEU,Consumer,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-08-07,Standard Class,4,4,Shipping on time,PAYMENT,50,2,100.0,40.8,2017,3765351626105.89,82657002.0,0,On Time,45553.93414953388,40.8
41830,2016-09-02,PENDING_PAYMENT,Southern Africa,Africa,ZAF,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-09-08,Standard Class,6,4,Late delivery,PAYMENT,400,1,399.98001,121.67,2016,323585509674.481,57259551.0,2,Slight Delay,5651.205851657499,30.419020190534024
32661,2016-04-21,PROCESSING,West of USA,USCA,USA,Corporate,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2016-04-23,Standard Class,2,4,Advance shipping,TRANSFER,50,1,49.98,14.08,2016,18695110842000.0,324353340.0,-2,Early,57638.10183671918,28.171268507402964
32880,2016-04-24,ON_HOLD,East of USA,USCA,USA,Home Office,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2016-04-30,Standard Class,6,4,Late delivery,DEBIT,60,4,239.96001,-178.53,2016,18695110842000.0,324353340.0,2,Slight Delay,57638.10183671918,-74.3998968828181
622,2015-01-10,ON_HOLD,Central America,LATAM,GTM,Corporate,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99,2015-01-13,Standard Class,3,4,Advance shipping,DEBIT,60,4,239.96001,16.29,2015,62186066547.6566,15971743.0,-1,Early,3893.5053329906823,6.788631155666312
24646,2015-12-26,COMPLETE,Oceania,Pacific Asia,AUS,Home Office,1014,O'Brien Men's Neoprene Life Vest,Indoor/Outdoor Games,49.98,2015-12-28,Standard Class,2,4,Advance shipping,DEBIT,50,1,49.98,1.64,2015,1356805839935.9,23815995.0,-2,Early,56970.3613028093,3.281312525010004
35368,2016-05-31,CLOSED,US Center,USCA,USA,Corporate,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.98,2016-06-04,Standard Class,4,4,Shipping on time,CASH,400,1,399.98001,123.41,2016,18695110842000.0,324353340.0,0,On Time,57638.10183671918,30.854041930745492
10927,2015-06-09,COMPLETE,Northern Europe,Europe,SWE,Consumer,823,Titleist Pro V1x High Numbers Personalized Go,Electronics,51.99,2015-06-11,First Class,2,1,Late delivery,DEBIT,52,1,51.99,20.28,2015,501602351911.6,9799186.0,1,Slight Delay,51188.16521204924,39.00750144258511
15995,2015-08-22,ON_HOLD,Western Europe,Europe,FRA,Corporate,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99,2015-08-28,Standard Class,6,4,Late delivery,DEBIT,40,4,159.96001,24.64,2015,2442483452642.5,66548272.0,2,Slight Delay,36702.43237333796,15.403849999759315
71159,2017-11-04,PROCESSING,Western Europe,Europe,FRA,Consumer,1353,Porcelain crafts,Crafts,461.48,2017-11-06,First Class,2,1,Late delivery,TRANSFER,461,1,461.48001,184.23,2017,2588868323334.71,66918020.0,1,Slight Delay,38687.16264071636,39.92155586544258
53866,2017-02-25,PENDING_PAYMENT,Central America,LATAM,HND,Corporate,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,2017-02-27,Second Class,2,2,Shipping on time,PAYMENT,50,1,50.0,-6.83,2017,23136247990.5977,9588137.0,0,On Time,2413.0076562941995,-13.66
70484,2017-10-25,PENDING_PAYMENT,Western Europe,Europe,FRA,Consumer,1350,Children's heaters,Children's Clothing,357.1,2017-10-30,Second Class,5,2,Late delivery,PAYMENT,357,1,357.10001,68.56,2017,2588868323334.71,66918020.0,3,Slight Delay,38687.16264071636,19.199103354827688
27927,2016-02-12,PENDING,Eastern Asia,Pacific Asia,CHN,Consumer,1073,Pelican Sunstream 100 Kayak,Water Sports,199.99,2016-02-15,Second Class,3,2,Late delivery,TRANSFER,200,1,199.99001,-248.99,2016,11456024084962.0,1387790000.0,1,Slight Delay,8254.868593203582,-124.50121883588085
38416,2016-07-14,COMPLETE,West of USA,USCA,USA,Home Office,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.99,2016-07-16,Standard Class,2,4,Advance shipping,DEBIT,100,5,499.95001,184.23,2016,18695110842000.0,324353340.0,-2,Early,57638.10183671918,36.84968423142945
